City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
462,Paamiut,GL,61.994,-49.6678,46.0,85,6,10.63,clear sky
463,Cabra,ES,37.4725,-4.4421,82.18,28,0,5.21,clear sky
464,Aripuana,BR,-9.1667,-60.6333,79.77,44,19,1.1,few clouds
465,Platanos,GR,37.6667,21.6167,79.09,52,0,3.38,clear sky
466,Vila Velha,BR,-20.3297,-40.2925,73.35,90,20,6.91,few clouds
467,Erfurt,DE,50.9833,11.0333,67.01,82,0,3.44,clear sky
468,San Isidro,PE,-12.1167,-77.05,65.01,73,100,9.22,overcast clouds
469,Newberry,US,34.2746,-81.6187,90.54,70,99,3.31,overcast clouds
470,Zapolyarnyy,RU,69.4154,30.8136,52.88,84,51,8.05,broken clouds
471,Torbay,CA,47.6666,-52.7314,77.77,53,75,10.36,broken clouds
472,Lagoa,PT,39.05,-27.9833,72.16,91,100,8.66,overcast clouds
473,Talara,PE,-4.5772,-81.2719,64.15,85,38,11.45,scattered clouds
474,Neuquen,AR,-38.9516,-68.0591,51.69,50,0,5.75,light rain
475,Ovalle,CL,-30.5983,-71.2003,60.64,79,1,3.15,clear sky
476,Birjand,IR,32.8663,59.2211,77.47,16,0,6.91,clear sky
477,Novaya Ladoga,RU,60.1025,32.3019,63.55,74,34,8.61,scattered clouds
478,Freetown,SL,8.484,-13.2299,76.93,86,99,8.32,light rain
479,Vigrestad,NO,58.5667,5.7,55.58,87,100,10.2,overcast clouds
480,Mutis,CO,6.2262,-77.4044,77.7,90,79,9.24,light rain
481,Vostok,RU,46.4856,135.8833,62.51,84,95,2.46,overcast clouds
482,Tempio Pausania,IT,40.8974,9.1035,72.52,58,0,3.2,clear sky
483,Davenda,RU,53.5556,119.317,69.51,73,37,4.45,scattered clouds
484,Belmonte,BR,-15.8631,-38.8828,71.78,83,29,8.55,scattered clouds
485,Catabola,AO,-12.15,17.2833,60.4,35,17,3.06,few clouds
486,Ulladulla,AU,-35.35,150.4667,55.04,85,81,5.77,broken clouds
487,Chowchilla,US,37.123,-120.2602,105.03,12,0,13.8,clear sky
488,Esso,RU,55.9333,158.7,63.81,55,46,5.61,scattered clouds
489,Malatya,TR,38.5,38.0,69.85,31,0,8.05,clear sky
490,Provideniya,RU,64.3833,-173.3,46.24,79,76,6.85,broken clouds
491,Beringovskiy,RU,63.05,179.3167,46.89,87,100,9.57,light rain
492,Gavrilov Posad,RU,56.5597,40.1175,62.46,76,21,5.03,few clouds
493,Ojinaga,MX,29.5667,-104.4167,103.57,43,75,6.91,broken clouds
494,Natchez,US,31.5604,-91.4032,88.02,58,75,0.0,broken clouds
495,Tabou,CI,4.423,-7.3528,75.15,72,85,8.48,overcast clouds
496,Zemio,CF,5.0314,25.1361,68.0,98,100,5.26,light rain
497,High Prairie,CA,55.4334,-116.4858,70.2,42,35,4.27,scattered clouds
498,Dalmau,IN,26.0667,81.0333,84.15,75,100,10.71,overcast clouds
499,Shubarshi,KZ,48.5872,57.1869,71.83,55,71,4.99,broken clouds
500,Ukhta,RU,63.5671,53.6835,51.26,52,50,4.81,scattered clouds
501,Zarubino,RU,42.63,131.0922,63.91,96,100,6.91,overcast clouds
502,Volnovakha,UA,47.601,37.4967,54.97,96,18,8.88,few clouds
503,Ponta Delgada,PT,37.7333,-25.6667,74.5,83,20,5.75,few clouds
504,Carballo,ES,43.213,-8.691,62.76,87,0,7.29,clear sky
505,Diffa,NE,13.3154,12.6113,85.19,58,87,5.97,overcast clouds
506,Tuy Hoa,VN,13.0833,109.3,76.24,88,99,2.95,overcast clouds
507,Nuuk,GL,64.1835,-51.7216,47.62,79,42,4.56,scattered clouds
508,Kupang,ID,-10.1667,123.5833,71.73,75,79,9.55,broken clouds
509,Chicama,PE,-7.8447,-79.1469,61.34,78,5,8.75,clear sky
510,Korcula,HR,42.9622,17.1369,79.68,67,0,3.78,clear sky
511,Contai,IN,21.7786,87.7536,81.7,83,95,4.74,overcast clouds
512,San Jeronimo,PE,-11.9472,-75.2829,53.82,56,19,6.6,few clouds
513,Sisimiut,GL,66.9395,-53.6735,47.44,80,100,2.95,overcast clouds
514,Karatu,TZ,-3.3333,35.6667,55.56,84,56,6.44,broken clouds
515,Narsaq,GL,60.9167,-46.05,50.34,74,42,4.56,scattered clouds
516,Channel-Port Aux Basques,CA,47.5702,-59.1367,62.15,99,99,11.54,overcast clouds
517,Longhua,CN,23.6137,114.1919,81.52,78,3,1.41,clear sky
518,Baruun-Urt,MN,46.6806,113.2792,64.36,56,100,7.52,overcast clouds
519,Bathsheba,BB,13.2167,-59.5167,83.01,85,20,13.8,few clouds
520,Khorinsk,RU,52.1657,109.7726,61.52,95,100,1.68,moderate rain
521,Padang,ID,-0.9492,100.3543,77.9,85,98,4.0,overcast clouds
522,Itarema,BR,-2.9248,-39.9167,79.36,78,79,15.52,broken clouds
523,Sao Mateus,BR,-18.7161,-39.8589,68.94,84,4,5.08,clear sky
524,Glenwood Springs,US,39.5505,-107.3248,94.06,29,100,4.61,overcast clouds
525,Tamworth,GB,52.634,-1.6959,62.92,90,82,1.99,broken clouds
526,Marsh Harbour,BS,26.5412,-77.0636,83.48,74,0,13.58,clear sky
527,Khorramshahr,IR,30.4397,48.1664,100.36,14,0,13.8,clear sky
528,Roald,NO,62.5833,6.1333,57.33,87,75,19.57,broken clouds
529,Barranca,PE,-10.75,-77.7667,61.9,81,28,8.46,scattered clouds
530,Watertown,US,42.3709,-71.1828,93.06,38,20,13.8,few clouds
531,Chapais,CA,49.7834,-74.8492,74.98,55,62,11.03,broken clouds
532,Islamkot,PK,24.6997,70.177,83.28,82,100,18.63,overcast clouds
533,Volgodonsk,RU,47.5136,42.1514,61.61,84,73,6.02,light rain
534,Merrill,US,45.1805,-89.6835,86.11,45,75,10.36,broken clouds
535,Manono,CD,-7.3,27.4167,77.97,34,65,3.13,broken clouds
536,Kralendijk,BQ,12.15,-68.2667,81.48,81,52,20.29,broken clouds
537,Waingapu,ID,-9.6567,120.2641,72.19,76,83,8.12,broken clouds
538,Balaipungut,ID,1.05,101.2833,73.08,98,95,2.08,overcast clouds
539,Hokitika,NZ,-42.7167,170.9667,47.3,72,100,6.42,overcast clouds
540,Penzance,GB,50.1186,-5.5371,59.68,79,45,9.89,scattered clouds
541,Astana,KZ,51.1801,71.446,60.75,67,0,2.24,clear sky
542,Gorontalo,ID,0.5412,123.0595,76.89,88,9,3.06,clear sky
543,Sola,VU,-13.8833,167.55,80.78,77,43,14.81,scattered clouds
544,Pozo Colorado,PY,-23.4923,-58.7972,78.04,36,93,5.68,overcast clouds
545,Asosa,ET,10.0667,34.5333,60.51,92,100,2.71,light rain
546,Biltine,TD,14.5333,20.9167,78.6,63,68,5.73,broken clouds
547,The Valley,AI,18.217,-63.0578,82.81,69,40,13.8,scattered clouds
548,Guerrero Negro,MX,27.9769,-114.0611,75.09,60,21,21.43,few clouds
549,Orel-Izumrud,RU,43.4583,39.9244,64.42,93,100,7.0,overcast clouds
550,Shaunavon,CA,49.6501,-108.4181,73.18,41,87,16.15,overcast clouds
551,Waspan,NI,14.7419,-83.9717,76.39,94,100,4.52,overcast clouds
552,Bridgetown,BB,13.1,-59.6167,82.89,65,20,13.8,few clouds
553,Kihei,US,20.785,-156.4656,84.97,81,7,5.77,clear sky
554,Thiruvananthapuram,IN,8.4833,76.9167,78.78,89,40,4.61,mist
555,Coahuayana,MX,18.7333,-103.6833,86.25,73,95,7.25,overcast clouds
556,Muhoroni,KE,-0.1541,35.1988,61.7,89,79,2.95,broken clouds
557,Hailar,CN,49.2,119.7,70.43,70,31,7.76,scattered clouds
558,Nambucca Heads,AU,-30.65,153.0,59.0,80,73,10.92,broken clouds
559,Cherskiy,RU,68.75,161.3,48.96,53,14,4.18,few clouds
560,The Hammocks,US,25.6715,-80.4445,88.02,75,94,7.0,overcast clouds
561,Urucara,BR,-2.5364,-57.76,77.14,82,88,0.25,light rain
562,Nouadhibou,MR,20.931,-17.0347,76.98,88,38,4.61,scattered clouds
563,Helong,CN,42.5397,128.9972,66.27,97,72,2.57,broken clouds
564,Mackenzie,CA,55.2999,-123.1698,75.42,35,0,5.75,clear sky
565,Santa Pola,ES,38.1917,-0.5658,82.31,86,0,0.0,clear sky
566,Sabang,ID,5.8933,95.3214,81.3,74,100,3.94,light rain
567,Najran,SA,17.4924,44.1277,88.45,43,100,6.53,overcast clouds
568,El Penon,CO,8.9892,-73.9486,78.6,93,99,3.65,overcast clouds
569,Wakkanai,JP,45.4094,141.6739,61.29,90,100,20.78,overcast clouds
570,Morondava,MG,-20.2833,44.2833,67.89,70,5,2.24,clear sky
571,Pacific Grove,US,36.6177,-121.9166,84.54,77,0,11.5,clear sky
572,Raga,SS,8.4596,25.678,68.56,98,92,4.0,overcast clouds
573,Aswan,EG,24.0934,32.907,88.9,13,0,10.36,clear sky
574,Lensk,RU,60.7253,114.9278,65.88,82,92,3.09,overcast clouds
575,Lincoln,US,40.8,-96.667,93.27,100,52,1.99,broken clouds
576,Maragogi,BR,-9.0122,-35.2225,74.39,86,100,8.14,overcast clouds
577,Mitsamiouli,KM,-11.3847,43.2844,75.15,75,0,5.21,clear sky
578,Vaitape,PF,-16.5167,-151.75,78.19,73,20,9.53,few clouds
579,Savannah Bight,HN,16.45,-85.85,81.95,81,100,16.55,overcast clouds
580,Benito Juarez,MX,19.385,-99.165,76.82,27,75,18.41,broken clouds
581,Chute-Aux-Outardes,CA,49.1168,-68.399,73.38,60,0,14.97,clear sky
582,Mandalgovi,MN,45.7625,106.2708,60.35,50,25,7.58,scattered clouds
583,Ust-Maya,RU,60.4167,134.5333,72.25,65,100,1.1,overcast clouds
584,Inirida,CO,3.8653,-67.9239,74.91,96,98,2.66,overcast clouds
585,Odweyne,SO,9.4092,45.064,69.73,60,6,19.6,clear sky
586,Challans,FR,46.8436,-1.8749,61.72,61,9,11.12,clear sky
587,Thinadhoo,MV,0.5333,72.9333,79.61,79,100,8.34,light rain
588,Atar,MR,20.5169,-13.0499,87.03,52,92,3.67,moderate rain
589,Katherine,AU,-14.4667,132.2667,55.72,44,4,5.75,clear sky
590,Manaure,CO,11.7751,-72.4445,86.18,57,51,20.2,broken clouds
591,Berea,US,41.3662,-81.8543,86.85,60,25,1.99,scattered clouds
592,Santa Ana,US,33.7456,-117.8678,98.96,53,40,9.22,scattered clouds
593,Igrim,RU,63.1906,64.4162,43.56,87,67,4.76,broken clouds
594,Soubre,CI,5.7856,-6.6083,68.86,89,90,2.51,overcast clouds
595,Cancun,MX,21.1743,-86.8466,87.06,70,33,8.41,scattered clouds
596,Beira,MZ,-19.8436,34.8389,68.09,93,20,5.99,few clouds
597,Marietta,US,33.9526,-84.5499,89.46,69,75,5.75,broken clouds
598,Sardinata,CO,8.0829,-72.8007,83.88,86,93,0.22,overcast clouds
599,Kangaatsiaq,GL,68.3065,-53.4641,40.73,93,100,8.77,light rain
600,Methala,IN,10.2166,76.2166,77.0,93,100,1.92,overcast clouds
601,Cabedelo,BR,-6.9811,-34.8339,75.87,80,95,13.6,overcast clouds
602,Ridgecrest,US,35.6225,-117.6709,110.64,7,75,8.99,broken clouds
603,Polson,US,47.6936,-114.1632,67.78,57,38,17.9,scattered clouds
604,Jevargi,IN,17.0167,76.7667,74.03,91,100,8.3,moderate rain
605,Melendugno,IT,40.2747,18.3368,77.97,52,0,4.29,clear sky
606,Nong Kung Si,TH,16.65,103.3,79.83,99,100,3.36,overcast clouds
607,Oeiras,BR,-7.0253,-42.1311,83.16,41,100,8.48,overcast clouds
608,Taybad,IR,34.74,60.7756,85.84,18,0,16.46,clear sky
609,Tianpeng,CN,30.9866,103.9393,66.67,94,3,1.81,clear sky
610,Solhan,TR,38.9634,41.0293,63.5,52,0,5.39,clear sky
611,Kodinar,IN,20.7903,70.7031,79.88,84,97,14.85,overcast clouds
612,Kousseri,CM,12.0769,15.0306,81.81,66,99,6.4,overcast clouds
613,Pochutla,MX,15.7432,-96.4661,86.83,66,92,4.65,overcast clouds
614,Rambha,IN,19.5167,85.1,81.7,85,100,0.11,moderate rain
615,Kosonsoy,UZ,41.2561,71.5508,75.76,20,0,7.18,clear sky
616,Jackson,US,42.4165,-122.8345,92.16,20,0,8.01,clear sky
617,Whitianga,NZ,-36.8333,175.7,54.88,68,99,11.18,overcast clouds
618,Nerchinsk,RU,51.9833,116.5833,70.75,82,2,9.1,clear sky
619,Kuminskiy,RU,58.6667,66.5667,49.75,88,39,3.13,scattered clouds
620,Nanganga,TZ,-10.3833,39.15,64.24,95,4,4.09,clear sky
621,Broome,US,42.2506,-75.833,83.07,67,75,1.01,broken clouds
622,Sao Felix Do Xingu,BR,-6.6447,-51.995,76.87,41,8,1.66,clear sky
623,Colares,PT,38.7992,-9.4469,69.48,76,20,24.0,few clouds
624,Puerto Leguizamo,CO,-0.1934,-74.7819,77.02,80,84,1.05,broken clouds
625,Ust-Ordynskiy,RU,52.805,104.7508,55.98,94,99,4.27,overcast clouds
626,Zhezkazgan,KZ,47.8043,67.7144,70.88,33,28,8.08,scattered clouds
627,Kovilpatti,IN,9.1667,77.8667,80.49,70,100,6.55,light rain
628,Harper,LR,4.375,-7.7169,74.84,73,76,9.22,broken clouds
629,Zirgan,RU,53.2222,55.9185,58.5,77,79,2.59,broken clouds
630,San Cristobal,VE,7.7669,-72.225,77.18,82,61,3.27,broken clouds
631,Kudahuvadhoo,MV,2.6708,72.8944,82.27,75,98,15.55,overcast clouds
632,Nouakchott,MR,18.0858,-15.9785,77.16,85,33,8.81,scattered clouds
633,Saint-Joseph,RE,-21.3667,55.6167,68.38,81,21,12.91,light rain
634,Tukrah,LY,32.5341,20.5791,77.2,81,0,9.84,clear sky
635,Macusani,PE,-14.0833,-70.4333,39.94,77,19,6.55,few clouds
636,Ilulissat,GL,69.2167,-51.1,42.6,95,100,4.63,light rain
637,Dandong,CN,40.1292,124.3947,73.8,90,100,3.74,overcast clouds
638,Tura,IN,25.5198,90.2201,74.84,92,98,3.33,overcast clouds
639,Arawa,PG,-6.2132,155.5367,85.03,58,4,2.55,clear sky
640,Kieta,PG,-6.2167,155.6333,83.73,62,4,3.58,clear sky
641,High Rock,BS,26.6208,-78.2833,87.82,71,0,14.54,clear sky
642,Makakilo City,US,21.3469,-158.0858,82.69,66,0,15.84,clear sky
643,Deputatskiy,RU,69.3,139.9,53.78,47,96,9.57,overcast clouds
644,Bangassou,CF,4.7413,22.8184,67.96,99,100,2.26,light rain
645,Novorzhev,RU,57.0294,29.3338,61.43,75,12,4.74,few clouds
646,Quemado De Guines,CU,22.7853,-80.2536,85.86,63,29,14.38,scattered clouds
647,Christchurch,NZ,-43.5333,172.6333,45.41,87,100,4.61,overcast clouds
648,Lucea,JM,18.451,-78.1736,83.77,75,40,6.02,scattered clouds
649,Sulangan,PH,11.1373,123.7228,82.94,76,71,5.91,broken clouds
650,Turukhansk,RU,65.8167,87.9833,63.05,70,9,14.7,clear sky
651,Graaff-Reinet,ZA,-32.2522,24.5308,62.92,38,100,10.09,overcast clouds
652,Tomatlan,MX,19.9333,-105.25,86.97,69,91,10.56,overcast clouds
653,Melfi,IT,40.9965,15.6514,70.48,71,0,6.96,clear sky
654,Washington,US,47.5001,-120.5015,89.92,25,0,10.96,clear sky
655,San Jose,US,37.3394,-121.895,92.7,45,20,13.8,few clouds
656,Xiaoweizhai,CN,26.1903,107.5125,70.32,98,24,3.24,few clouds
657,Antropovo,RU,58.3988,43.0066,59.68,88,68,5.5,broken clouds
658,Jinka,ET,5.65,36.65,63.41,63,34,5.82,scattered clouds
659,Gornyy,RU,55.1153,83.9059,52.59,98,86,8.81,overcast clouds
660,Lebedyn,UA,50.5852,34.4849,57.47,97,2,8.77,clear sky
661,Fandriana,MG,-20.2333,47.3833,47.08,95,67,1.32,broken clouds
662,Cassilandia,BR,-19.1133,-51.7342,71.83,38,3,4.88,clear sky
663,Sovetskiy,RU,61.3614,63.5842,46.11,73,67,4.36,broken clouds
664,Isla Vista,US,34.4133,-119.861,86.25,64,0,8.05,clear sky
665,Mezen,RU,65.8522,44.24,53.92,97,92,9.31,overcast clouds
666,Port Arthur,CN,38.8,121.2667,77.22,85,100,12.55,overcast clouds
667,Yanam,IN,16.7333,82.2167,77.7,88,100,7.07,overcast clouds
668,Santa Maria Da Boa Vista,BR,-8.8078,-39.8256,80.85,38,86,15.17,overcast clouds
669,Batemans Bay,AU,-35.7167,150.1833,52.11,83,82,4.09,light rain
670,Imeni Poliny Osipenko,RU,52.4201,136.4853,62.24,74,98,7.83,overcast clouds
671,Doha,QA,25.2867,51.5333,93.18,79,62,2.3,broken clouds
672,San Matias,BO,-16.3667,-58.4,80.08,31,6,3.96,clear sky
673,Aksu,CN,41.1231,80.2644,78.55,24,0,1.28,clear sky
674,Voh,NC,-20.9667,164.7,79.36,75,98,6.82,light rain
675,Kholm,RU,59.2667,32.85,61.11,76,54,5.3,broken clouds
676,Rawson,AR,-43.3002,-65.1023,41.22,35,98,4.0,overcast clouds
677,Amudat,UG,1.95,34.95,69.19,57,51,4.41,broken clouds
678,Chepareria,KE,1.3077,35.2039,62.67,82,96,0.87,light rain
679,Copiapo,CL,-27.3667,-70.3333,61.79,65,83,2.28,broken clouds
680,Bokoro,TD,12.3807,17.0568,81.99,66,100,7.72,overcast clouds
681,Catamarca,AR,-28.4696,-65.7852,68.58,47,67,1.99,broken clouds
682,Kargil,IN,34.5667,76.1,64.22,51,100,4.76,overcast clouds
683,Genhe,CN,50.7833,121.5167,68.77,70,0,6.51,clear sky
684,Kardla,EE,58.9978,22.7492,65.05,96,100,6.87,overcast clouds
685,Grindavik,IS,63.8424,-22.4338,50.47,100,75,5.75,fog
686,Dhali,IN,10.5,77.1667,75.0,79,100,6.78,overcast clouds
687,Adrar,MR,20.5022,-10.0711,87.73,46,41,19.51,light rain
688,Asau,RO,46.4333,26.4,68.95,81,6,3.69,clear sky
689,Sabzevar,IR,36.2126,57.6819,84.29,21,0,4.83,clear sky
690,Hervey Bay,AU,-25.2986,152.8535,63.37,78,100,18.19,overcast clouds
691,Lata,PT,40.1629,-8.3327,57.85,92,4,0.6,clear sky
692,Mawlaik,MM,23.6333,94.4167,75.92,99,100,2.71,overcast clouds
693,Jalu,LY,29.0331,21.5482,77.68,56,0,14.92,clear sky
694,Olga,RU,43.7444,135.2892,63.93,82,100,9.66,overcast clouds
